Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","87.85","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","54.53","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","62.36","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","84.36","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","51.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","70.57","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","96.38","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","72.98","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","65.23","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","105.56","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","95.47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","60.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","54.25","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","61.51","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","86.98","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","63.36","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","58.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","58.47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","85.58","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","99.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","88.62","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","110.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","230","Ukraine","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","86.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","234","Uruguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","86.5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","155","Vanuatu","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","63.95","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","236","Venezuela (République bolivarienne du)","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","54.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","237","Viet Nam","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","98.58","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","249","Yémen","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","54.52","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","251","Zambie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","60.53","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","181","Zimbabwe","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","44.15","Fc","Donnée calculée"
